끠끼 (kuiki771)	풉키몬 스칼렛~~(훈수, 스포, 나쁜말XXXX) !편집자	시청자 1,379명	Pokémon Scarlet/Violet	2022-11-21 09:41:57.500582
크캣66 (crazzyccat)	프리시즌 굶주린 자야	시청자 1,025명	League of Legends	2022-11-21 09:41:57.500582
감블러 (9ambler)	포켓몬 엔딩보고 대회 엔트리 구상하기	시청자 1,041명	Pokémon Scarlet/Violet	2022-11-21 09:41:57.500582
모카형 (oilj_far)	방송이랑 게임이 제일조아	시청자 978명	Just Chatting	2022-11-21 09:41:57.500582
진수0 (jinsooo0)	포켓몬 스칼렛 신입 트레이너(포켓몬 첨해봄)	시청자 613명	Pokémon Scarlet/Violet	2022-11-21 09:41:57.500582
Sejun_Park	파치리스들의 팔데아 정복기 [4]	시청자 584명	Pokémon Scarlet/Violet	2022-11-21 09:41:57.500582
성대 (sungdae12)	루페온도 질 수 없죠 에버그레이스 혼추 가실분 (with.방토라)	시청자 583명	Lost Ark	2022-11-21 09:41:57.500582
고수달_ (gosudal123)	숟가락든망나니	시청자 555명	League of Legends	2022-11-21 09:41:57.500582
향토끼 (scentrabbit)	[PS5] [무자비 난이도] 광휘 세트 입고 딜무새 !	시청자 485명	God of War Ragnarök	2022-11-21 09:41:57.500582
봉영 (bongyoungpark)	!build Hell Vykas Reaper 헬비아한판! [1614 Reaper Main]	시청자 457명	Lost Ark	2022-11-21 09:41:57.500582
만득 (esstree)	바이올렛 도감 다 채우기 ㄱㄱ	시청자 433명	Pokémon Scarlet/Violet	2022-11-21 09:41:57.500582
_쮸즈_ (akajian)	wow 용군단 중고뉴비에오	시청자 377명	World of Warcraft	2022-11-21 09:41:57.500582
파트1 (nlmiso04)	프리시즌 연구소	시청자 353명	League of Legends	2022-11-21 09:41:57.500582
유키냥_ (yukinyang2475)	[유키냥] 휴방뱅송이지만 에버그레이스 도전ヽ(✿ﾟ▽ﾟ)ノ	시청자 348명	Lost Ark	2022-11-21 09:41:57.500582
_모모냥_ (momonyang55)	찐와린이 올해안에 만렙도전 17일째 / 와춘기	시청자 347명	World of Warcraft	2022-11-21 09:41:57.500582
